lat,lon
10.44181,-85.78213
52.666095,5.899095
59.116505,11.385785
53.07002,48.43054
40.78529,14.36222
46.77115,33.390715
2.833995,117.3587
13.919175,120.80985
36.03175,-87.98873
46.092735,-122.93325
40.994585,9.6236645
14.13674,145.1338
38.23283,-122.62855
29.38169,47.810825
52.258775,4.72043
36.248465,-85.95317
44.525705,15.07493
60.795145,21.3889
-6.971611,-34.83998
57.66588,-4.285011
12.198345,-86.767575
35.57423,133.2312
45.18948,33.37084
51.153445,4.873432
-12.277315,49.2851
64.78684,-14.008385
59.926,29.7705
37.977155,139.1701
36.338675,140.59915
-43.31437,-65.087985
51.06486,13.735315
68.7035,15.4215
31.22088,131.0148
10.6315,-71.642
51.826615,4.131415
57.7795,23.2685
14.71101,-92.41004
54.618745,-5.8977055
50.72596,-1.7679595
51.823045,4.04082
51.131705,4.960413
53.317,7.28
-22.925345,-43.857815
47.33426,-122.5062
52.0945,5.0875
38.13114,13.37366
-40.8064,-62.98582
-17.989765,122.2235
52.699175,4.81597
48.339615,-4.699329
-38.331995,145.22575
22.1965,113.548
52.67841,4.815375
32.51486,130.55105
34.418035,119.77775
50.023935,7.1814025
17.888825,-77.12969
46.059,-73.126
47.39648,-53.12725
62.19614,-6.737625
-42.383865,-73.656765
57.41,16.673
11.67296,-70.213965
-3.964773,115.54645
52.07344,4.312055
-9.185323,124.3929
60.736705,17.313175
10.38863,123.6386
-38.1131,144.3708
53.3475,7.191
42.558265,27.629975
31.143995,29.79964
29.03235,-80.913405
28.31667,129.9833
-34.019905,-59.12787
-23.135705,-44.162035
52.638785,5.074095
32.312645,119.47255
58.463,8.8075
48.911165,11.89416
22.812065,120.19755
50.94546,0.74707655
52.167765,4.48304
38.008115,23.593005
45.75157,10.748105
35.611685,139.8268
59.3263,10.51325
48.128,16.6275
26.318345,127.8457
59.00071,9.750967
40.750055,14.44702
49.48333,-2.516667
52.865515,7.3073915
41.073745,1.1311585
41.63966,-70.903425
2.2457245,102.12785
51.88542,5.51748
10.28225,-61.47018
41.810925,19.58622
32.238325,130.0086
59.539195,-1.6040895
40.883335,14.28333
33.87711,132.71355
62.46673,6.345892
34.431375,-119.92415
52.88109,5.36632
51.44846,5.482085
49.034655,1.562694
15.73225,-88.607245
-4.5248535,129.8969
36.76085,22.572
28.246,-16.843
54.51171,13.167225
35.655345,134.7058
-11.649025,160.27985
42.648,130.801
56.130335,-4.8180375
53.7278,7.3677185
23.05533,-81.55023
44.580295,14.946355
30.3755,-81.52
58.45995,22.0516
42.56521,8.7592425
47.62206,-2.8622845
58.23866,6.650702
45.05297,-66.795075
35.895,-5.4945
41.726,-86.909
32.91667,132.71605
45.449025,141.03405
47.2,38.95055
65.84365,24.15515
50.78027,3.0544415
42.99159,140.51605
-26.354345,-70.639385
34.54803,134.0124
33.6475,131.4921
-17.739695,168.30625
51.30249,4.3114605
-40.21723,148.24295
43.523945,16.45062
51.99526,6.22362
-27.50294,-58.92157
41.113245,37.34399
51.7295,5.917
62.91891,7.4593735
13.34436,74.69991
36.967835,140.96035
17.922925,-71.66133
-34.728425,135.871
9.956044,123.9581
66.74582,13.50893
43.922895,15.41863
34.27774,133.7418
-0.9642623,-90.964565
38.70814,13.19638
8.781893,78.19487
34.27605,136.5071
20.70785,-75.549845
63.3204,9.8653795
57.684665,11.63376
32.933335,129.6333
-41.26,173.2725
59.78314,10.500055
35.15231,139.14465
34.38761,129.37985
2.5296435,101.79725
51.999485,4.35571
40.55476,141.5197
31.7635,120.9466
65.6725,24.5156
-34.061335,151.14535
17.89959,-62.851715
34.90542,35.85491
60.226485,-1.5654655
34.45356,129.37235
38.22,22.946
10.3265,-61.4735
46.0475,-73.1155
9.4587145,170.2334
-2.897824,-40.837945
29.17463,121.89055
43.321995,-1.9105975
-12.60844,13.20363
34.45462,133.43245
10.45081,-67.84632
-15.62283,136.3897
38.34654,22.15891
51.933655,4.871985
59.45356,24.72464
27.541285,52.540565
51.901085,5.5379015
38.187705,139.429
-4.0475,39.635
34.360125,133.08295
32.524405,130.4514
24.41093,118.0476
38.53539,-28.531
-0.0585,-51.1705
56.11427,-4.8356775
50.17704,7.298133
61.5965,5.0355
51.46206,-3.162041
-23.8176,151.2295
23.804045,38.406685
44.273,-83.498
18.49455,-88.292915
33.56121,35.36881
37.930615,120.7245
52.73653,4.8888
59.466365,24.830455
18.335345,-65.63117
49.5005,8.446
51.886375,4.5978215
61.18085,7.251663
45.43196,13.51893
3.783333,8.716666
69.800005,20.93333
27.901895,-82.49585
29.61585,-89.891855
38.18102,-81.329725
51.25904,5.993805
8.3888275,-62.64988
41.68768,-8.8330985
52.767005,5.10194
42.606535,-8.933833
33.87466,130.9921
52.15908,10.39667
-29.98185,-50.14997
58.906,23.421
49.15702,9.2058565
60.106,5.177
51.212145,4.584299
17.1245,-61.85279
16.094355,-86.89954
29.69174,-91.300975
31.59802,130.78685
50.268895,-4.7831965
61.111785,-94.04705
-18.958895,-57.792935
62.300755,6.0816655
37.305735,137.23465
26.76358,119.70695
50.633335,-2.35
51.768005,5.345615
41.13667,140.3009
65.6781,12.13111
46.6845,-71.88
-5.547645,104.61505
51.806755,4.8777245
34.300355,129.36085
57.730455,11.65652
10.16677,166.0077
-8.0556015,-34.870505
40.615255,49.62516
-15.1925,12.1315
22.25272,112.79435
54.6305,9.933
-15.09245,168.0868
10.49752,-68.13652
-5.8686075,105.759
44.000845,22.930785
78.928,11.937
68.565225,14.93617
-15.721955,46.31458
58.998145,10.043455
50.80288,-1.1015475
50.105875,8.689406
51.589,4.0115
44.58079,50.28283
52.256885,5.3797985
52.24182,141.5108
57.69288,-2.000443
51.62109,4.43326
59.21285,23.49715
63.711,11.1545
22.285795,113.5819
31.830485,34.64272
-13.33952,-176.197
11.92677,121.9481
38.67285,-28.201475
59.4985,16.025
-31.38438,-57.97492
43.471295,-8.1897925
-2.9937045,114.76885
42.258,-83.1225
59.550985,150.7733
49.883335,-6.3333335
36.311495,33.88724
49.232065,9.1667175
49.006795,-66.97232
47.556255,7.799349
44.39224,-68.205385
-6.652522,140.4141
59.3595,17.8265
57.3735,16.559
5.0226325,115.07615
43.81715,7.786403
5.6292475,-54.409075
-5.5467495,105.361
54.3095,-130.3185
54.83615,-1.3255215
37.106225,140.9976
10.677855,122.9399
62.2335,-6.593
34.20108,133.639
0.50416295,123.0606
31.755465,130.2065
36.744905,-3.015833
-34.41344,-58.600455
62.96859,7.358835
44.876605,-93.017205
41.025925,39.56709
37.96085,23.566285
53.708055,7.8101815
8.5389455,-83.2974
41.525565,-70.67391
38.059345,-122.0221
44.44083,141.42955
55.04486,-7.2542165
37.38585,23.25279
58.27457,6.887265
53.36,5.219
11.243665,-74.221865
44.95165,14.40808
62.599745,6.4409065
40.842115,8.3992145
50.791385,4.292275
59.55503,-139.7428
52.27292,5.0258875
61.77605,6.2088205
43.73212,15.786635
37.073525,-88.57813
29.843175,115.55485
37.959495,23.40161
52.551625,5.93035
48.829795,2.246309
47.797075,-122.49695
21.491125,109.5471
9.5352355,99.930575
34.771195,134.61235
13.77748,109.2224
-42.14577,-73.471615
55.983845,-3.222813
51.5105,3.703
53.99514,-128.686
53.3205,6.924
23.97613,121.6256
24.069035,51.789805
33.3471,-118.32285
59.4,18.05
-0.8802449,131.2386
10.470175,-64.12091
68.35085,16.893025
34.049955,134.58265
48.41177,142.09
57.682415,11.648755
24.255,120.5075
50.462465,3.5383105
18.30505,-65.29519
15.4052,108.7873
-33.434735,151.3414
31.35144,30.30218
35.56092,133.30905
-9.1237045,-78.56554
11.69846,75.53088
-5.7637985,-35.20536
20.85364,-90.401
51.6473,4.86048
41.61316,-71.40961
62.81173,-92.06866
-25.50195,-48.512
50.084895,7.2078855
22.477,113.912
-16.99703,-72.10718
54.799,9.438
43.459965,5.151472
44.720065,37.81373
-13.7959,-76.26606
7.3344505,134.45445
7.1171735,125.6668
50.418405,7.4608685
51.0794,6.8522575
52.418125,12.52802
48.64669,-2.8214465
25.83333,131.2333
12.5875,-16.269
60.808765,4.973717
53.74379,12.766585
43.56542,7.078322
34.674545,134.91145
55.96315,12.015505
40.6759,-74.0829
51.943305,4.141812
30.25829,112.22455
68.91472,15.065385
35.3115,139.365
47.27931,-2.4256945
7.21898,100.5741
6.963745,158.21085
68.52124,16.998745
37.45691,25.323365
56.9905,10.3075
41.86825,140.1224
60.42911,6.4227105
34.70483,136.93635
10.2515,-61.633
65.14058,-13.7068
37.74639,23.42686
-5.7963625,-81.05344
40.07578,0.1341916
0.35858,117.5765
36.63578,29.104115
52.2766,-7.168203
54.5045,11.2285
52.240035,-6.9723695
41.6485,-70.277
65.238,21.624
34.348465,133.14635
41.063325,1.0617295
29.69537,-91.210595
15.868675,-61.587255
35.10162,129.03605
52.613805,-9.106087
25.6635,52.4175
53.8784,-166.55135
4.6896935,118.25195
51.229835,3.2244715
40.38894,27.80017
-14.277775,-170.68125
62.9698,7.733
50.11843,-5.530767
10.43388,-71.64788
24.51706,118.5632
37.87228,138.42075
39.206585,-76.064225
51.531,7.0785
39.139815,23.27239
43.845,-82.637
52.152295,7.712617
-8.573455,119.503
38.414415,14.962065
37.19742,119.4585
56.809575,-132.97295
53.435755,5.75584
57.906385,0.038654835
48.8242,-64.4378
60.123,5.2
48.118,-122.7715
38.703205,20.710925
38.01267,22.75323
47.51801,-52.97599
57.619775,39.91333
67.657,12.7055
51.5485,3.6675
48.2133,15.14235
40.947825,24.47653
47.8537,-122.57875
14.681,-17.4275
48.8321,-1.605165
18.0825,-63.0845
-33.480315,-59.99561
52.846595,6.340835
41.29077,-72.904155
34.11131,136.24295
30.487765,-86.137145
59.499,24.815
13.30473,80.35606
51.723475,7.422326
69.23721,19.35954
-22.35222,166.89285
38.360145,21.4207
55.57726,-5.1382655
66.809495,13.96105
18.46565,-69.8835
51.4985,4.055
53.6997,-0.39375
52.33025,1.68629
34.43371,134.9094
44.032115,10.040615
48.0892,-4.33278
34.41477,-119.82935
42.425735,3.166633
53.69931,-0.8709594
51.893235,5.6662415
-2.6672975,-44.361205
51.6745,3.7565
36.0069,126.6867
62.73675,7.1793
38.91302,1.4423275
34.11585,132.54555
34.91331,138.78575
50.59327,-4.833169
44.966805,14.11932
-45.86867,170.54505
58.21667,11.48333
48.33755,16.323
48.34769,-69.3863
60.688415,-0.9168165
52.253015,4.56426
21.953275,-159.3543
35.0655,128.799
47.76431,7.381729
63.83792,-22.43035
-3.210361,116.28315
32.774535,132.962
13.532525,100.2672
70.482985,22.162515
57.78333,-152.4165
50.829755,-0.23275175
22.57859,59.52914
57.990505,11.69692
48.933335,2.1333335
-36.16497,175.35805
50.84752,6.9879055
22.23824,-83.571685
44.991015,14.898155
24.18434,52.59507
50.371795,-4.150172
0.82731715,128.2594
51.9218,4.8218375
56.16,14.8435
23.788485,120.1858
42.436285,11.122925
39.040665,26.506695
21.201355,-76.59891
37.89314,-87.04296
-3.9778,122.58785
51.44275,0.74245
37.79784,-122.2864
52.25507,-6.3377195
43.41861,4.743574
6.2375755,-57.524245
50.79184,3.1200995
22.13844,113.8212
47.17174,-55.155655
7.643964,-66.177865
35.427385,133.3155
51.81306,5.00146
47.9108,-65.84749
55.592,12.6785
24.436525,117.8495
51.142695,6.8080085
5.513,5.7355
-4.127644,115.20195
27.56056,35.544035
65.03063,-14.222715
34.483675,134.17865
42.49649,-8.8603585
25.1465,52.891
52.725355,10.665235
-27.479035,-58.83239
52.380765,4.746155
60.11394,5.158534
42.6645,-82.7515
27.093405,56.445355
52.587355,6.09217
32.51948,130.038
50.08389,7.132708
41.44601,12.634
24.33333,123.9833
42.956,13.887645
18.209945,-71.08704
46.5378,18.901935
35.89361,-5.3131705
38.636435,15.07799
42.7913,-82.48072
40.11429,141.83275
56.946245,-133.89605
34.8895,128.71345
-27.07668,153.3674
31.973045,120.865
5.8235155,118.09585
35.27968,139.8509
51.603045,7.5179955
58.551845,11.268235
52.45603,5.039045
49.714965,-1.9452
27.76667,-16.46667
34.851985,136.95025
48.39955,-4.9565015
23.55804,119.67185
47.420095,-70.389715
50.58444,-2.4430555
60.42962,166.07575
-33.90678,137.619
29.310045,-94.79931
52.51446,13.405535
48.899885,2.2802645
32.725265,129.84115
21.2935,-157.88285
58.80094,-3.2060645
62.235,-6.8025
-41.82722,-73.51707
-33.171,138.019
52.30202,4.861625
10.6035,-66.9455
31.551155,130.66055
65.83934,13.190975
16.847595,-99.88072
59.4607,28.049895
55.6705,11.0885
54.85875,-163.40715
38.375,24.0525
56.1265,12.309
58.01739,56.162365
66.02172,-14.826825
45.339545,36.67009
57.008925,-7.401867
13.35296,-81.374705
49.72713,-2.192447
2.9841,101.35875
57.5935,9.9685
43.5864,7.1266285
33.385515,132.11165
49.366665,-123.3333
44.156,-77.3805
44.55587,14.878865
44.7875,-75.3765
58.62203,16.55672
-23.057005,-44.231005
41.03366,40.520325
-27.14343,-109.4361
53.878625,9.418416
14.6165,120.9445
60.310485,25.538825
-47.803935,-73.533985
14.74515,-61.17722
38.8713,-77.01435
61.23315,28.82044
64.393715,-21.452865
-36.42374,174.837
29.227,-13.5025
21.23956,-86.73987
-0.7471249,-90.309755
46.8745,-89.3265
19.296685,84.960065
46,-73.166665
51.99047,6.033505
55.7953,-4.870291
62.851675,6.9479615
43.919825,12.90474
51.816255,5.2230615
54.757,8.294
9.9467025,-71.15128
22.21824,114.10835
37.37875,26.73525
53.16222,6.8720095
51.22904,6.0158
6.905637,134.1293
62.3425,5.608
-20.743135,-70.19158
-17.687365,177.3851
-21.134785,-175.1914
38.89815,141.58965
69.77568,18.40223
60.347375,18.46328
1.7130325,44.77036
48.99352,-122.7596
47.809035,-53.879915
31.60888,130.70895
-3.636258,39.8467
-11.92782,-77.17106
36.822,5.776
20.66531,-74.938515
56.566865,-5.538268
59.05468,6.643847
6.9535,79.8465
20.00073,-75.86171
51.80379,4.574561
-36.62199,-72.959355
45.781,-84.724
23.05658,113.5281
0.3472,6.7375
54.609645,-1.1715735
15.784615,-87.458555
61.213625,6.072178
57.91667,12.06667
36.784415,24.58095
54.583685,-1.229648
29.066295,48.163475
58.14784,-5.246942
33.473655,126.92925
48.334815,-70.87337
58.24385,8.3874175
-8.221982,124.5119
10.53362,-66.10785
34.951205,128.3232
52.239675,4.790275
51.86051,-2.2543
47.580695,-59.13348
1.432973,103.91185
60.539,27.1715
19.959455,72.732225
-49.13091,-74.41186
60.35129,-1.170301
52.378845,-126.78475
62.3505,6.0755
19.75448,-72.19704
33.00755,130.40895
63.7295,9.585
51.46079,3.6871855
31.75441,25.092645
51.52967,6.706201
31.507365,-9.774043
52.55702,5.902875
59.45093,24.672395
37.36712,138.53805
52.272945,4.880286
28.6175,-96.6195
11.25388,-85.87621
64.865885,11.617245
18.478985,-66.70329
49.21667,-122.6
38.373325,141.07345
-51.6875,-57.86
33.90724,10.10169
51.59636,-10.04113
38.53167,-28.623465
33.62869,130.37655
56.03332,12.617385
68.984125,33.061
22.287945,114.18135
50.978335,6.9755075
24.935975,51.59607
23.61496,90.50503
-7.9581305,145.76665
-15.0345,40.732
42.1105,-86.482
53.297505,7.035615
4.589885,103.4634
55.983565,-4.946491
68.4225,17.408
40.849415,24.3177
28.399,-16.328
-2.678658,141.28595
53.1513,7.03653
36.7368,26.97255
2.283092,111.8366
39.14763,-84.74673
60.61,28.5515
53.70211,-57.02404
-37.95151,176.9941
46.907115,18.964935
35.47,-6.0355
54.305,13.1015
-27.005075,-48.61167
60.452845,-1.2861225
55.78071,49.1173
55.1345,15.1475
52.46574,4.6656705
28.042,-14.366
66.196245,-15.335885
-21.002555,164.67855
43.528395,4.133468
60.1164,20.3022
52.36611,5.235165
47.34673,-2.5130835
53.318325,-4.6294825
37.048125,14.24899
52.226225,4.68108
-9.6403545,120.25365
4.133877,96.140715
-26.690075,153.1241
67.45202,14.730735
44.439365,141.32975
31.399325,130.767
18.135275,-94.405
56.538765,-5.7727145
45.5384,13.65963
28.04411,129.17
53.72231,-0.5776685
38.692125,-9.4177725
-28.181545,153.534
47.3436,-2.8749
33.93273,35.58533
31.46674,131.1112
62.40075,17.3575
40.7436,13.9389
44.96267,19.60304
41.577365,2.5590215
30.33673,48.270405
38.995235,-0.1538433
39.84947,141.97355
62.20476,5.572987
34.252925,134.36845
25.716365,55.803765
-9.38471,-171.2497
36.712955,52.664805
-26.455395,-48.60609
62.38815,6.5566
58.2135,22.5065
17.953755,-102.16215
-39.88271,-73.43116
-29.12982,-59.26489
10.49726,-71.631205
22.273,91.832
39.666435,16.523365
51.14085,5.8273095
54.072115,-4.732147
-17.77272,177.1933
51.46784,0.25470975
54.411,11.195
59.418305,5.258
57.6995,11.883
-4.0554995,121.57825
43.52835,-7.0312835
28.4409,-80.6074
31.754115,121.61765
53.130525,5.94421
34.187705,132.5451
24.50074,56.623705
59.35494,6.0295415
39.87958,26.15154
37.140575,24.52046
37.75673,26.96096
68.34278,16.84573
64.315,-22.072
58.381065,11.261045
40.778105,29.608795
56.61561,-6.520815
34.516665,139.2667
-33.831865,151.0807
34.657565,136.5463
-15.13,12.137
51.96838,4.6203
51.50309,46.06533
49.75589,8.4842705
36.7705,3.0725
22.01834,88.065635
43.386,-87.8635
-36.933705,174.7839
51.41324,-57.148045
66.069345,-23.126725
45.266245,19.16912
13.50406,120.9536
51.36358,1.02621
17.93399,-66.15881
47.82995,35.111275
29.0318,-89.338415
-38.6745,178.0225
53.30471,5.78552
26.960975,56.261845
44.755975,14.76399
34.482115,136.84725
62.88411,6.949914
57.699155,11.666625
3.7604845,8.7815925
65.07344,-14.02424
38.34835,20.68406
19.732935,-155.0708
45.787805,13.2364
45.22559,13.59137
59.471635,10.6822
58.803325,11.143925
59.6368,25.01385
52.216585,4.642465
-18.561645,179.9389
-18.47285,-70.32555
18.33051,-64.7965
41.92285,19.2038
51.957625,5.225235
-29.45054,-71.314285
50.21028,-5.4757835
62.39542,6.5635585
28.0655,-17.1175
13.15652,-61.236755
39.206115,9.1140775
45.100255,-87.61712
53.8425,9.4086105
28.652,-96.5605
50.7145,140.4386
-12.7782,45.2341
52.040325,1.1581975
2.1210775,111.4369
67.25234,15.40009
52.45453,5.68906
53.02354,7.3251315
63.52777,27.22812
28.067415,48.794405
42.88137,-79.248715
42.449,18.6545
52.510085,4.95427
43.08394,-70.73859
43.57775,39.71665
58.802265,11.16493
3.973303,103.42535
44.92732,13.802115
40.938465,8.227064
68.38755,14.40955
36.05979,32.842685
34.59863,133.95225
40.668,23.7005
37.978205,138.26215
50.965545,1.8522725
66.543405,66.56891
43.41639,-3.416753
51.133335,4.283333
6.128309,81.102275
48.478715,-68.51385
40.67306,14.746365
25.886785,-80.133005
47.502435,19.041565
55.7605,10.2725
52.51696,4.786255
58.116985,7.044554
51.79374,5.648925
36.560415,26.347615
61.23727,-149.8975
43.45,-65.63333
49.24702,6.8616485
44.4758,-73.2217
51.683125,7.7953145
36.0257,133.03895
24.567,-81.76
-8.544016,125.5763
54.3225,-4.3785
34.29583,133.7872
41.13493,1.4023625
-36.0883,174.59275
37.436395,137.2819
35.31374,139.3973
12.653,101.147
43.461465,-8.245279
52.96549,5.747125
8.8930855,170.8457
-9.061933,143.2102
-22.658,167.436
18.558065,-72.36866
5.2703805,115.2426
48.3339,16.05055
70.63041,21.980885
54.838165,11.49135
20.685265,-77.618705
36.00949,-5.6033415
61.1235,21.453
34.492095,134.0625
57.897025,-6.8002795
35.4195,26.9285
53.21253,6.10013
45.12502,14.18318
47.56041,19.075605
40.913205,8.7021415
-34.22586,-58.067895
53.22141,8.4601065
54.74808,55.944785
22.669175,113.66055
27.82754,-97.46793
45.884245,10.84458
57.707,11.6585
58.74448,17.86555
22.58194,114.4309
51.905165,4.3548185
11.99656,120.209
39.48541,26.927735
51.05,4.2
5.812582,-55.165705
28.669795,115.8491
17.58896,-61.79492
59.597885,10.65412
-28.8673,153.5608
20.47253,-97.014045
50.157505,-5.0139635
58.366805,11.23983
42.85,-82.466665
-31.41834,152.89745
29.37851,-94.892005
56.6605,16.3695
35.509745,27.21365
51.80444,-8.2987445
29.9385,-91.84098
61.796785,34.37622
16.62464,120.29945
41.352375,2.158441
51.22633,6.000905
53.01138,5.770835
53.683335,-3.55
73.50681,80.51004
11.5785,-15.471
34.75357,32.41417
38.97694,1.301219
43.75,-66.11667
44.06355,15.20719
6.060246,121.00155
-20.80112,-70.19701
-43.607,172.7185
59.9105,10.643
40.268855,-79.89181
51.58722,4.203792
55.589,12.9265
36.69196,121.2161
41.183985,-8.694494
51.571095,6.037925
34.53272,135.41355
-36.780715,174.991
52.18662,4.445665
55.45025,8.4086175
10.2005,-61.6965
22.284105,88.10296
57.058,12.2715
58.858,5.7475
32.546525,130.18795
48.2135,15.1513
14.77224,74.134325
4.7675,7.0325
-9.173953,-171.81985
34.220875,135.1288
51.90488,4.16784
-23.501505,-45.11759
43.49246,-1.474666
58.2931,-134.41155
48.883475,2.1118485
51.8285,6.234
65.9925,12.3065
36.294955,30.15022
34.25633,133.20585
-27.08863,-70.85255
59.58365,25.7019
4.0462475,9.703109
28.291,-16.376
54.69482,18.675295
37.06164,15.284705
28.4205,-16.545
51.816615,5.390245
34.34521,134.90015
25.357835,56.36544
54.99808,11.886
40.4274,29.11552
-28.7745,114.594
-11.769605,-77.18086
55.7045,9.548
15.81984,52.1966
43.28662,3.445043
-33.851505,151.19885
24.59408,121.86665
53.276465,5.840222
37.64489,138.7674
50.06205,1.377535
38.21801,15.259295
-36.728365,-73.0093
53.03158,5.6766335
45.7732,13.59922
23.23697,68.606615
63.445,-20.272
51.966055,5.033268
38.841965,0.1153433
62.11743,-6.7265
23.949,38.2375
10.0076725,105.07875
50.57946,5.407311
20.410515,106.1693
64.918705,-23.80264
48.33855,15.9549
19.44446,-72.70808
43.411755,28.35408
36.208895,133.33765
47.013,-91.6715
53.759,7.6935
42.98726,144.3606
10.67545,124.7923
34.00237,131.84845
58.116665,11.45
64.924,-23.24997
13.892325,121.74965
11.856,-15.577
49.38853,-1.0487295
36.977135,-1.8972015
58.453,5.991
52.16297,6.300345
17.96302,-66.06686
62.089,6.8895
41.23356,1.824251
47.00016,-65.55997
54.28277,-0.39044385
47.29696,-2.14036
55.47774,10.452125
10.680695,-61.5815
34.17691,130.9275
41.017925,37.853695
50.889065,4.706483
-27.1505,-48.54375
49.097685,1.4874825
38.023445,24.01164
49.12158,-123.17565
51.68607,7.941313
-32.4837,-58.22419
18.05098,-65.8334
46.616665,-71.933335
9.825882,169.30555
-33.86623,121.901
37.62345,129.0575
52.09336,4.402785
30.69865,121.31165
-28.49887,-48.77063
62.676905,8.539295
51.760095,5.166375
-3.332106,114.55165
42.662,-81.212
7.411495,99.50781
32.65917,14.29024
38.45704,27.15267
34.235485,132.9155
56.46728,-132.38605
20.2575,110.2335
11.056995,-74.22874
6.8762105,116.8515
56.175235,15.302475
-37.87996,147.92605
40.60923,27.111405
11.163875,75.80669
31.9133,130.2215
36.837845,36.15705
52.0285,4.159
37.916965,23.055215
70.374935,31.106695
65.481,12.1705
46.49922,30.743925
45.063,-83.422
34.49719,133.5076
-2.583817,-44.366225
53.196315,5.639325
45.41911,28.09978
51.16667,5.5833335
52.936225,7.009275
18.40026,-68.90153
-20.936,55.303
33.46746,129.9614
35.142575,138.6958
-29.42416,153.34325
8.9507855,-79.565775
42.763,10.3975
37.98304,13.713285
33.8996,130.8109
-0.7133916,119.8552
34.766705,126.35785
-7.982908,131.2947
59.353825,5.3162375
26.000305,119.43515
33.666855,131.6532
45.557015,-73.516735
31.85092,-116.6395
34.312495,129.2261
25.897,54.5545
35.59469,140.104
40.75364,29.7631
39.34233,53.404025
43.574125,-5.927982
44.68071,27.960545
53.61902,-0.7025242
-34.176,22.1465
18.11203,106.3928
43.278615,3.5054125
43.00986,17.26742
9.1984025,-77.98632
5.8855,95.3185
33.94432,131.2181
58.01925,7.4675
59.6445,6.3575
59.06655,22.697
68.234,14.5615
40.622585,14.49032
-38.714845,146.38
60.4761,5.736088
54.8927,12.04382
35.8277,14.54345
59.413285,5.2305865
32.165295,34.80177
51.2,4.616667
40.97219,28.87717
38.3895,-76.382
44.889785,11.609975
58.496615,8.875666
3.8572485,-159.3601
59.52525,26.54285
53.45085,6.833
21.186145,110.46575
57.69434,-4.0324975
62.027605,-6.757274
40.720465,29.874575
58.93158,-3.2667095
52.05492,-7.544968
53.29133,-2.897235
54.3745,10.999
36.890725,122.4488
49.605535,8.444152
33.97699,-118.44875
53.66636,-0.23620605
14.962365,145.623
34.33387,129.3844
50.00042,9.0565015
-36.83043,174.7962
60.117275,6.550329
38.98009,141.65695
41.528915,140.90955
52.2324,4.74533
35.788,-5.799
30.362655,-89.090535
25.613475,56.300685
36.91909,35.98752
62.322,5.652
59.25539,-135.44645
51.51127,3.89109
32.308295,-9.251
40.955965,28.82577
-12.04688,-77.148475
-36.7395,-73.157645
-8.544356,-172.5099
59.754285,19.127365
31.24478,32.323
37.94296,22.93752
40.796925,-124.18365
40.48889,17.18787
-18.12138,178.41645
43.324205,-1.92681
49.2295,-124.8195
-17.774845,177.38905
58.080015,38.788605
18.49992,-68.379685
43.422905,4.8651305
29.56956,106.60535
-2.161219,-56.104345
51.737,5.311
34.32189,126.7627
34.51738,10.499325
51.04873,-4.191162
53.136785,140.7253
51.610635,4.27422
36.52583,1.31868
-17.7325,-179.3218
41.88664,16.17619
58.13628,11.837665
32.5802,129.783
57.718,10.592
36.74925,5.08991
36.13672,-5.434271
52.679965,-8.916564
23.516605,116.40045
-22.878865,-43.122025
46.62026,142.9067
49.238055,-68.13369
39.66383,-80.86433
57.513225,38.28904
-2.9970405,104.79285
42.518385,3.111498
21.91982,113.2
27.7795,-15.713
35.005,25.738
57.28029,-5.7121605
43.512995,16.248875
58.110045,-135.4471
21.314675,-158.0942
35.105,-1.865
51.836,6.172
34.280485,35.65574
47.31404,-52.811625
49.15836,5.3839015
42.933245,132.4126
41.034405,39.006225
-33.84342,151.23675
-23.007355,-44.03447
-18.52104,146.36115
36.10829,133.04355
50.441625,7.413014
51.650635,-9.90647
37.36877,-6.005573
18.408405,-76.947685
27.87585,-97.33246
35.674175,136.0567
35.507735,135.7042
35.893015,14.51505
42.34275,140.96895
52.19704,4.499305
-20.3165,118.576
31.367085,118.33715
52.93619,5.03696
-1.534438,-48.743
65.664825,-20.294065
36.99305,126.80295
-47.75777,-65.899855
35.550975,135.192
53.375715,10.48965
35.13212,140.2512
-20.201835,-70.15024
13.263,80.344
47.683335,17.63333
49.832445,-124.5309
-10.31577,150.47265
71.112315,25.83109
43.323155,-2.420476
33.54236,129.8931
35.14349,132.3861
40.834375,29.29471
32.943285,129.60225
-37.657,176.1722
58.89606,6.097141
50.11006,8.7649395
36.489835,140.62375
34.299345,136.7559
52.5134,7.314491
51.9672,5.812547
20.35312,-74.50507
51.6865,4.592
35.53607,135.48795
38.256825,15.715745
27.558275,49.183215
34.76037,134.76295
-35.11366,138.4682
-8.5236275,116.83225
44.5815,-80.9375
-14.98385,145.3576
14.5015,120.6042
34.67568,129.43205
-33.8477,151.2765
38.689265,139.64205
28.349335,33.11378
17.928335,-87.97851
32.25099,119.16915
53.627,9.524
27.807325,33.57115
52.03163,47.81561
25.07979,-77.336995
18.269255,72.972265
37.822325,120.8036
52.938865,5.404645
68.08712,13.22593
-41.275485,173.7699
41.30761,19.45881
25.01515,56.35978
28.642,-17.945
38.456505,23.589415
32.76418,130.60175
38.600435,-28.009845
62.146085,-74.67716
71.64757,128.8989
51.80793,5.428395
34.491775,133.95395
62.09446,-6.7411565
50.31031,7.5110015
50.25872,7.649678
26.189335,50.608705
52.697255,6.198365
58.30142,11.3717
-17.5285,-149.572
55.37,13.1505
44.013805,144.2884
53.948,10.872
45.949605,-1.0712885
31.243265,130.6538
